"year_sale";"month_sale";"IDATVEND";"ETAMANHO";"PORTO";"zona";"EESPECIE";"tipo_barco";"estrato_lei";"anonPRT";"QVENDA";"VVENDA";"DiaSemana";"PMED";"tipos_barcos3"
"2007";"Sep";2007-09-28;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bjj";3780;2487,56;"Fri";0,66;"Traineira"
"2007";"Jul";2007-07-03;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"bjb";780;1012;"Tue";1,3;"Traineira"
"2005";"Jul";2005-07-26;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"acc";540;549,9;"Tue";1,02;"Traineira"
"2008";"Dec";2008-12-16;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bha";11790;5346,1;"Tue";0,45;"Traineira"
"2007";"Aug";2007-08-01;"3";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"afj";36;99;"Wed";2,75;"Traineira"
"2010";"May";2010-05-10;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bdj";4590;2557,65;"Mon";0,56;"Traineira"
"2005";"Jun";2005-06-23;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"caj";1665;3762,6;"Thu";2,26;"Traineira"
"2008";"Feb";2008-02-20;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"aeg";4800;1964;"Wed";0,41;"Traineira"
"2010";"Sep";2010-09-06;"5";"FIGUEIRA DA FOZ";"Norte";"Carapau-Branco";"traineira";"16-40";"aib";444;235,08;"Mon";0,53;"Traineira"
"2006";"Jan";2006-01-30;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aea";3240;5520;"Mon";1,7;"Traineira"
"2010";"Aug";2010-08-27;"2";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bdj";292,5;120,25;"Fri";0,41;"Traineira"
"2007";"Jul";2007-07-11;"3";"QUARTEIRA";"Sul";"Outros";"traineira";"16-40";"adc";480;110,4;"Wed";0,23;"Traineira"
"2010";"Apr";2010-04-27;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aia";3465;2019,2;"Tue";0,58;"Traineira"
"2010";"Jun";2010-06-29;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bib";427,5;208,05;"Tue";0,49;"Traineira"
"2007";"Aug";2007-08-13;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bfi";3667,5;2287,7;"Mon";0,62;"Traineira"
"2006";"Nov";2006-11-30;"3";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aic";810;289,8;"Thu";0,36;"Traineira"
"2008";"Aug";2008-08-05;"SemTam";"SINES";"Centro";"Outros";"traineira";"16-40";"acj";3368;589,75;"Tue";0,18;"Traineira"
"2005";"Oct";2005-10-18;"5";"PORTIMAO";"Sul";"Outros";"traineira";"16-40";"bec";1200;270;"Tue";0,22;"Traineira"
"2009";"Aug";2009-08-18;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"afc";3060;499,84;"Tue";0,16;"Traineira"
"2005";"Dec";2005-12-28;"4";"PORTIMAO";"Sul";"Cavala";"traineira";"16-40";"aib";3000;465;"Wed";0,16;"Traineira"
"2006";"Jun";2006-06-21;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"acb";3000;1145;"Wed";0,38;"Traineira"
"2005";"Sep";2005-09-12;"SemTam";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"bee";81,8;441,06;"Mon";5,39;"Traineira"
"2009";"Feb";2009-02-13;"6";"FIGUEIRA DA FOZ";"Norte";"Carapau-Branco";"traineira";"16-40";"aib";9252;9445,4;"Fri";1,02;"Traineira"
"2009";"May";2009-05-08;"3";"PENICHE";"Centro";"Carapau-Branco";"traineira";"16-40";"bag";36;23,64;"Fri";0,66;"Traineira"
"2008";"Jul";2008-07-17;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abc";5432;13188,14;"Thu";2,43;"Traineira"
"2006";"Aug";2006-08-26;"SemTam";"OLHAO";"Sul";"Outros";"traineira";"16-40";"aed";18,9;65,93;"Sat";3,49;"Traineira"
"2009";"Oct";2009-10-27;"4";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"afj";1815;399,3;"Tue";0,22;"Traineira"
"2005";"Jul";2005-07-29;"4";"SINES";"Centro";"Cavala";"traineira";"16-40";"aha";8376;1729,56;"Fri";0,21;"Traineira"
"2005";"Dec";2005-12-20;"4";"SINES";"Centro";"Cavala";"traineira";"16-40";"abb";11880;1065,57;"Tue";0,09;"Traineira"
"2005";"Jul";2005-07-18;"3";"OLHAO";"Sul";"Outros";"traineira";"16-40";"aed";38;160,9;"Mon";4,23;"Traineira"
"2010";"Mar";2010-03-24;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"bff";5740;2547,24;"Wed";0,44;"Traineira"
"2006";"Apr";2006-04-11;"3";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agh";1980;878,24;"Tue";0,44;"Traineira"
"2009";"Apr";2009-04-08;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agb";2407,5;1588;"Wed";0,66;"Traineira"
"2007";"Mar";2007-03-09;"1";"SINES";"Centro";"Sardinha";"traineira";"16-40";"aha";9548;3498,6;"Fri";0,37;"Traineira"
"2006";"Sep";2006-09-21;"4";"SINES";"Centro";"Cavala";"traineira";"16-40";"adf";1200;199,5;"Thu";0,17;"Traineira"
"2005";"Jul";2005-07-18;"4";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bbe";6120;1847,04;"Mon";0,3;"Traineira"
"2007";"Mar";2007-03-28;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abc";9688;4022,12;"Wed";0,42;"Traineira"
"2007";"Jul";2007-07-30;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"afc";585;131,3;"Mon";0,22;"Traineira"
"2007";"Nov";2007-11-28;"2";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bdc";21825;8522,5;"Wed";0,39;"Traineira"
"2006";"Jun";2006-06-28;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bfb";2767,5;1271,25;"Wed";0,46;"Traineira"
"2006";"Sep";2006-09-27;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"age";2430;1026;"Wed";0,42;"Traineira"
"2005";"Apr";2005-04-08;"4";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"bej";3000;420;"Fri";0,14;"Traineira"
"2007";"Sep";2007-09-04;"5";"PORTIMAO";"Sul";"Outros";"traineira";"16-40";"baa";120;55,5;"Tue";0,46;"Traineira"
"2006";"Nov";2006-11-30;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"afc";3285;489,1;"Thu";0,15;"Traineira"
"2010";"Feb";2010-02-11;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"aeg";400;280;"Thu";0,7;"Traineira"
"2009";"Jan";2009-01-12;"2";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bdg";450;424;"Mon";0,94;"Traineira"
"2006";"Jul";2006-07-20;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"abe";2812,5;1305,9;"Thu";0,46;"Traineira"
"2006";"Sep";2006-09-21;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abc";912;697,98;"Thu";0,77;"Traineira"
"2005";"Feb";2005-02-05;"3";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"afj";56;408;"Sat";7,29;"Traineira"
"2006";"Jan";2006-01-28;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"bff";4140;2070;"Sat";0,5;"Traineira"
"2009";"Sep";2009-09-01;"4";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"bih";200;659;"Tue";3,3;"Traineira"
"2006";"Apr";2006-04-28;"SemTam";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"bee";1016;6086,48;"Fri";5,99;"Traineira"
"2005";"Apr";2005-04-21;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"abg";5120;2341,4;"Thu";0,46;"Traineira"
"2006";"Jun";2006-06-29;"SemTam";"SINES";"Centro";"Outros";"traineira";"16-40";"abb";8,5;19,55;"Thu";2,3;"Traineira"
"2006";"Nov";2006-11-07;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abb";2496;1695,34;"Tue";0,68;"Traineira"
"2009";"Jul";2009-07-01;"4";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"afj";360;54,9;"Wed";0,15;"Traineira"
"2010";"Jul";2010-07-01;"2";"LAGOS";"Sul";"Sardinha";"traineira";"16-40";"aci";68,5;70,45;"Thu";1,03;"Traineira"
"2007";"Oct";2007-10-02;"4";"SINES";"Centro";"Carapau-Branco";"traineira";"16-40";"acj";3576;3314,15;"Tue";0,93;"Traineira"
"2008";"Mar";2008-03-14;"SemTam";"NAZARE";"Centro";"Outros";"traineira";"16-40";"agd";304,2;2212,34;"Fri";7,27;"Traineira"
"2006";"Jul";2006-07-07;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bfb";607,5;371,35;"Fri";0,61;"Traineira"
"2008";"Dec";2008-12-04;"4";"SESIMBRA";"Centro";"Cavala";"traineira";"16-40";"abg";24800;4488;"Thu";0,18;"Traineira"
"2007";"May";2007-05-25;"SemTam";"POVOA DO VARZIM";"Norte";"Outros";"traineira";"16-40";"bfg";8,1;64,56;"Fri";7,97;"Traineira"
"2010";"Jan";2010-01-11;"3";"PENICHE";"Centro";"Outros";"traineira";"16-40";"ahb";928;261,53;"Mon";0,28;"Traineira"
"2007";"May";2007-05-04;"2";"VRSA";"Sul";"Sardinha";"traineira";"16-40";"bej";750;700;"Fri";0,93;"Traineira"
"2010";"May";2010-05-18;"4";"QUARTEIRA";"Sul";"Cavala";"traineira";"16-40";"aaf";216;83,04;"Tue";0,38;"Traineira"
"2005";"Aug";2005-08-09;"4";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bje";270;60;"Tue";0,22;"Traineira"
"2005";"Jun";2005-06-21;"3";"SESIMBRA";"Centro";"Outros";"traineira";"16-40";"aie";105;16,79;"Tue";0,16;"Traineira"
"2010";"Aug";2010-08-26;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"abh";1320;1592;"Thu";1,21;"Traineira"
"2007";"Jun";2007-06-27;"5";"PORTIMAO";"Sul";"Outros";"traineira";"16-40";"bif";384;156;"Wed";0,41;"Traineira"
"2005";"Jul";2005-07-22;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agh";3465;4947,3;"Fri";1,43;"Traineira"
"2005";"Jul";2005-07-19;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"aeg";1800;4555;"Tue";2,53;"Traineira"
"2010";"May";2010-05-13;"2";"SETUBAL";"Centro";"Sardinha";"traineira";"16-40";"bde";2625;2362,5;"Thu";0,9;"Traineira"
"2008";"Jun";2008-06-13;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"aee";787,5;148,7;"Fri";0,19;"Traineira"
"2008";"Oct";2008-10-24;"3";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bbe";4792,5;2852,6;"Fri";0,6;"Traineira"
"2010";"Jun";2010-06-30;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abb";240;227,48;"Wed";0,95;"Traineira"
"2005";"Nov";2005-11-07;"SemTam";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"bjb";8,8;4,22;"Mon";0,48;"Traineira"
"2008";"Jun";2008-06-24;"2";"LAGOS";"Sul";"Sardinha";"traineira";"16-40";"aci";1365;1348,84;"Tue";0,99;"Traineira"
"2010";"May";2010-05-19;"SemTam";"MATOSINHOS";"Norte";"Outros";"traineira";"16-40";"bha";13;10,1;"Wed";0,78;"Traineira"
"2005";"Apr";2005-04-28;"SemTam";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"agj";228;1080,6;"Thu";4,74;"Traineira"
"2007";"Oct";2007-10-17;"4";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"bhb";20000;3260;"Wed";0,16;"Traineira"
"2006";"Dec";2006-12-11;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"aja";2160;327,16;"Mon";0,15;"Traineira"
"2010";"Jun";2010-06-04;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"aed";1404;547,32;"Fri";0,39;"Traineira"
"2007";"Oct";2007-10-26;"3";"PORTIMAO";"Sul";"Cavala";"traineira";"16-40";"bif";11310;2266;"Fri";0,2;"Traineira"
"2006";"Apr";2006-04-11;"4";"SETUBAL";"Centro";"Carapau-Branco";"traineira";"16-40";"bee";9,1;40,95;"Tue";4,5;"Traineira"
"2009";"Oct";2009-10-28;"5";"SINES";"Centro";"Carapau-Branco";"traineira";"16-40";"abc";188,1;226,89;"Wed";1,21;"Traineira"
"2007";"Nov";2007-11-06;"3";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"afj";24;96;"Tue";4;"Traineira"
"2009";"May";2009-05-19;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bfg";14625;5670,7;"Tue";0,39;"Traineira"
"2005";"Jul";2005-07-26;"2";"POVOA DO VARZIM";"Norte";"Sardinha";"traineira";"16-40";"bfi";112,5;175;"Tue";1,56;"Traineira"
"2006";"Dec";2006-12-26;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bjj";2430;1769,45;"Tue";0,73;"Traineira"
"2007";"Oct";2007-10-18;"4";"SETUBAL";"Centro";"Carapau-Branco";"traineira";"16-40";"bee";1026,7;1418,67;"Thu";1,38;"Traineira"
"2010";"Jul";2010-07-29;"3";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"bej";17;16,15;"Thu";0,95;"Traineira"
"2009";"Oct";2009-10-23;"SemTam";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"bde";258,4;339,15;"Fri";1,31;"Traineira"
"2005";"Oct";2005-10-04;"SemTam";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"agj";96;806,4;"Tue";8,4;"Traineira"
"2006";"Jul";2006-07-03;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"afe";3982,5;2694,37;"Mon";0,68;"Traineira"
"2009";"Sep";2009-09-04;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"aja";292,5;44,2;"Fri";0,15;"Traineira"
"2010";"Apr";2010-04-13;"5";"SINES";"Centro";"Carapau-Branco";"traineira";"16-40";"abb";38,7;70,29;"Tue";1,82;"Traineira"
"2008";"May";2008-05-07;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"abi";500;300;"Wed";0,6;"Traineira"
"2007";"May";2007-05-25;"3";"PORTIMAO";"Sul";"Cavala";"traineira";"16-40";"aeg";320;29,95;"Fri";0,09;"Traineira"
"2005";"Jul";2005-07-04;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"aha";1368;5252,25;"Mon";3,84;"Traineira"
"2008";"Jan";2008-01-30;"2";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bdg";6570;3122,8;"Wed";0,48;"Traineira"
"2009";"Nov";2009-11-21;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"bhb";600;60;"Sat";0,1;"Traineira"
"2008";"Oct";2008-10-20;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"ahb";5220;2955,86;"Mon";0,57;"Traineira"
"2009";"Oct";2009-10-08;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bdc";1822,5;1408,45;"Thu";0,77;"Traineira"
"2006";"Dec";2006-12-14;"3";"PENICHE";"Centro";"Cavala";"traineira";"16-40";"agb";20430;7926,59;"Thu";0,39;"Traineira"
"2007";"Oct";2007-10-12;"4";"SETUBAL";"Centro";"Carapau-Branco";"traineira";"16-40";"abg";264;191,4;"Fri";0,72;"Traineira"
"2007";"May";2007-05-18;"1";"POVOA DO VARZIM";"Norte";"Outros";"traineira";"16-40";"bfg";6,3;39,06;"Fri";6,2;"Traineira"
"2006";"Jan";2006-01-16;"SemTam";"SESIMBRA";"Centro";"Outros";"traineira";"16-40";"bhf";120,9;279,47;"Mon";2,31;"Traineira"
"2006";"Jul";2006-07-21;"4";"SINES";"Centro";"Cavala";"traineira";"16-40";"abc";2496;456,9;"Fri";0,18;"Traineira"
"2005";"Nov";2005-11-16;"3";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"afh";6840;2625,16;"Wed";0,38;"Traineira"
"2005";"Oct";2005-10-24;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aic";922,5;276,75;"Mon";0,3;"Traineira"
"2008";"Jun";2008-06-13;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"caj";22,5;35,9;"Fri";1,6;"Traineira"
"2010";"Nov";2010-11-18;"2";"SETUBAL";"Centro";"Sardinha";"traineira";"16-40";"bde";2556;1847,88;"Thu";0,72;"Traineira"
"2010";"Nov";2010-11-05;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"abe";9000;3631,6;"Fri";0,4;"Traineira"
"2005";"Nov";2005-11-29;"4";"MATOSINHOS";"Norte";"Carapau-Branco";"traineira";"16-40";"bdc";3996;2197,8;"Tue";0,55;"Traineira"
"2008";"Aug";2008-08-20;"4";"QUARTEIRA";"Sul";"Carapau-Branco";"traineira";"16-40";"aaf";5,2;31,72;"Wed";6,1;"Traineira"
"2010";"Dec";2010-12-16;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"bff";3140;1546;"Thu";0,49;"Traineira"
"2010";"Apr";2010-04-06;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"abh";2480;987,6;"Tue";0,4;"Traineira"
"2006";"Sep";2006-09-05;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"aeb";4162,5;1588,57;"Tue";0,38;"Traineira"
"2006";"Jun";2006-06-02;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bda";6052,5;2160,4;"Fri";0,36;"Traineira"
"2010";"Aug";2010-08-24;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"bff";112,9;60,85;"Tue";0,54;"Traineira"
"2007";"Jan";2007-01-03;"4";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"afg";8190;2391,48;"Wed";0,29;"Traineira"
"2010";"Nov";2010-11-26;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bfe";22,5;7,95;"Fri";0,35;"Traineira"
"2007";"Jun";2007-06-21;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abc";4900;3925,91;"Thu";0,8;"Traineira"
"2005";"Sep";2005-09-05;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bai";1305;530,8;"Mon";0,41;"Traineira"
"2010";"Aug";2010-08-04;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"bej";6500;3480;"Wed";0,54;"Traineira"
"2007";"Oct";2007-10-01;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bag";225;280,3;"Mon";1,25;"Traineira"
"2007";"May";2007-05-08;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bfe";7470;2700;"Tue";0,36;"Traineira"
"2008";"Jul";2008-07-16;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bdc";1530;282,2;"Wed";0,18;"Traineira"
"2007";"Mar";2007-03-22;"5";"SINES";"Centro";"Carapau-Branco";"traineira";"16-40";"acj";24;44,89;"Thu";1,87;"Traineira"
"2007";"Jan";2007-01-31;"3";"PENICHE";"Centro";"Outros";"traineira";"16-40";"bib";12,3;4,67;"Wed";0,38;"Traineira"
"2009";"Jun";2009-06-29;"5";"FIGUEIRA DA FOZ";"Norte";"Carapau-Branco";"traineira";"16-40";"bbe";270;666;"Mon";2,47;"Traineira"
"2010";"Jul";2010-07-09;"2";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bdg";6412,5;6408,4;"Fri";1;"Traineira"
"2009";"Jul";2009-07-16;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"aie";2762,1;3237,83;"Thu";1,17;"Traineira"
"2005";"May";2005-05-25;"4";"PENICHE";"Centro";"Cavala";"traineira";"16-40";"ahb";3555;794,74;"Wed";0,22;"Traineira"
"2005";"Nov";2005-11-30;"4";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"aed";4500;800;"Wed";0,18;"Traineira"
"2005";"Dec";2005-12-14;"1";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"agj";15,2;60,04;"Wed";3,95;"Traineira"
"2005";"Aug";2005-08-24;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"abi";30;20,9;"Wed";0,7;"Traineira"
"2007";"Sep";2007-09-11;"SemTam";"SINES";"Centro";"Outros";"traineira";"16-40";"abb";442;25,5;"Tue";0,06;"Traineira"
"2006";"Sep";2006-09-23;"4";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"cae";7000;1320;"Sat";0,19;"Traineira"
"2009";"Jul";2009-07-22;"4";"SESIMBRA";"Centro";"Carapau-Branco";"traineira";"16-40";"bff";1278;639,9;"Wed";0,5;"Traineira"
"2010";"Oct";2010-10-22;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"bjb";3455;1589,8;"Fri";0,46;"Traineira"
"2010";"Dec";2010-12-09;"5";"SINES";"Centro";"Carapau-Branco";"traineira";"16-40";"abb";88,9;297,85;"Thu";3,35;"Traineira"
"2009";"Dec";2009-12-23;"3";"QUARTEIRA";"Sul";"Outros";"traineira";"16-40";"adc";3,3;41,91;"Wed";12,7;"Traineira"
"2009";"Aug";2009-08-06;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"adj";3330;4093,9;"Thu";1,23;"Traineira"
"2010";"Mar";2010-03-23;"3";"PENICHE";"Centro";"Cavala";"traineira";"16-40";"bag";5557,5;1355,72;"Tue";0,24;"Traineira"
"2009";"Oct";2009-10-20;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"afc";135;20,4;"Tue";0,15;"Traineira"
"2008";"Sep";2008-09-22;"4";"AVEIRO";"Norte";"Cavala";"traineira";"16-40";"abe";22,5;4,5;"Mon";0,2;"Traineira"
"2009";"Jul";2009-07-06;"SemTam";"MATOSINHOS";"Norte";"Outros";"traineira";"16-40";"bfi";7;13,9;"Mon";1,99;"Traineira"
"2007";"Oct";2007-10-10;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"aeg";132;151,2;"Wed";1,15;"Traineira"
"2010";"Jun";2010-06-15;"SemTam";"OLHAO";"Sul";"Outros";"traineira";"16-40";"aed";37,9;149,12;"Tue";3,93;"Traineira"
"2008";"Oct";2008-10-10;"4";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"afj";32;110,8;"Fri";3,46;"Traineira"
"2005";"May";2005-05-13;"3";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bci";3037,5;1018,8;"Fri";0,34;"Traineira"
"2007";"Oct";2007-10-26;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bgi";3217,5;2153,21;"Fri";0,67;"Traineira"
"2005";"Jun";2005-06-09;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bda";540;2126,4;"Thu";3,94;"Traineira"
"2009";"Mar";2009-03-17;"4";"SETUBAL";"Centro";"Sardinha";"traineira";"16-40";"bee";11,6;19,14;"Tue";1,65;"Traineira"
"2010";"Jun";2010-06-17;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"afj";396;224,88;"Thu";0,57;"Traineira"
"2009";"Sep";2009-09-15;"2";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"aib";810;381,6;"Tue";0,47;"Traineira"
"2005";"Aug";2005-08-31;"SemTam";"SINES";"Centro";"Outros";"traineira";"16-40";"abc";15;139,66;"Wed";9,31;"Traineira"
"2005";"Sep";2005-09-19;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bjh";1890;2484,3;"Mon";1,31;"Traineira"
"2010";"Sep";2010-09-27;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agh";3937,5;3563,95;"Mon";0,91;"Traineira"
"2007";"May";2007-05-11;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"afj";131;26,43;"Fri";0,2;"Traineira"
"2010";"Oct";2010-10-07;"4";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"aei";292,5;587,6;"Thu";2,01;"Traineira"
"2007";"Jan";2007-01-09;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"acj";12000;5771;"Tue";0,48;"Traineira"
"2005";"Aug";2005-08-06;"2";"LAGOS";"Sul";"Sardinha";"traineira";"16-40";"bcd";229;626,09;"Sat";2,73;"Traineira"
"2005";"Dec";2005-12-15;"5";"SETUBAL";"Centro";"Carapau-Branco";"traineira";"16-40";"aie";314,8;718,23;"Thu";2,28;"Traineira"
"2006";"Apr";2006-04-27;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aea";5760;2086,4;"Thu";0,36;"Traineira"
"2009";"Dec";2009-12-02;"3";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"aib";6930;3405,6;"Wed";0,49;"Traineira"
"2008";"Feb";2008-02-21;"4";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agb";1372,5;1593,75;"Thu";1,16;"Traineira"
"2008";"May";2008-05-15;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bbb";8167,5;3611,5;"Thu";0,44;"Traineira"
"2010";"Jul";2010-07-16;"4";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bci";2385;1500,68;"Fri";0,63;"Traineira"
"2010";"May";2010-05-27;"3";"PENICHE";"Centro";"Cavala";"traineira";"16-40";"bag";2497,5;530,58;"Thu";0,21;"Traineira"
"2008";"May";2008-05-21;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"agj";14220;6282;"Wed";0,44;"Traineira"
"2007";"May";2007-05-11;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"bff";800;565;"Fri";0,71;"Traineira"
"2008";"Sep";2008-09-19;"4";"SETUBAL";"Centro";"Cavala";"traineira";"16-40";"bde";235,3;62,38;"Fri";0,27;"Traineira"
"2007";"Dec";2007-12-07;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bia";112,5;34;"Fri";0,3;"Traineira"
"2005";"Jul";2005-07-26;"3";"SESIMBRA";"Centro";"Cavala";"traineira";"16-40";"bjb";59,6;50,67;"Tue";0,85;"Traineira"
"2008";"Jul";2008-07-29;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"aeg";404;609,24;"Tue";1,51;"Traineira"
"2010";"Sep";2010-09-17;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"afj";1068;492,12;"Fri";0,46;"Traineira"
"2005";"Jun";2005-06-27;"3";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agb";1980;1754,35;"Mon";0,89;"Traineira"
"2005";"Aug";2005-08-16;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"afc";1620;1197,6;"Tue";0,74;"Traineira"
